ma_don_hang,ngay_dat_hang,so_luong,tong_tien,maKhachHang
8e956a4d-4f64-4cd2-8329-c5733366199f,2023-03-14,13,0.0,
037525e8-f325-4fdc-9993-459de6ee1ce9,2023-04-12,9,0.0,
4cc540f5-71d4-4a19-a978-5afb59d34b86,2022-12-18,5,0.0,
b237f38a-a303-4d1a-88ed-214a725654d9,2023-08-30,14,0.0,
f95d3345-5147-41ef-9176-49e3978dd1be,2023-08-18,13,0.0,
87c36979-38a8-4b4f-b4ec-9fc2907c7d98,2023-02-18,20,0.0,
92460c31-fa5b-4fb0-b73d-c8c8666d8d5b,2023-01-26,16,0.0,
8bc5ce5e-0672-44e6-86ea-f89785157528,2023-03-25,19,0.0,
456ee190-bd37-4c09-a358-2b46c785115a,2023-03-18,3,0.0,
7e9633e9-736c-48c4-bca9-238b4710a9b0,2022-11-29,16,0.0,
9b2238df-9f3f-4714-946f-87e8acf98b4d,2023-01-17,4,0.0,
51f82898-fa39-49aa-b766-7ec086eb3e77,2023-06-01,1,0.0,
2393e228-b982-4a71-b86c-5f99d36b0d00,2023-08-29,13,0.0,
dae0da8e-704d-479b-8c6b-bc896deafca2,2023-02-07,15,0.0,
a2412dd2-216a-4df4-9fc0-bb00aa7da51e,2023-08-05,14,0.0,
e511fd18-05cc-4277-9350-9738674b2677,2023-06-19,20,0.0,
75a11add-67c6-4362-9e3f-9ff13defe528,2023-02-06,0,0.0,
a1fe11f1-642d-4101-8193-35ec995b599a,2023-02-11,15,0.0,
f23f9acc-a971-4447-906c-d0b2f523801f,2023-09-01,10,0.0,
d5a975dd-f100-4b4f-8668-4cd776c37b29,2023-01-11,10,0.0,
936cc7c4-1233-4263-abdd-f30e87935b4b,2022-10-12,5,0.0,
d4660b9a-cbe1-4a86-9179-c832c947e217,2022-12-18,4,0.0,
62fcc563-df66-40dd-b7cb-8265e22e8754,2023-07-26,3,0.0,
9662f273-49ba-471d-a8c3-f6ea2cab6926,2022-10-18,15,0.0,
a3c46ec4-ab45-4e57-a10b-e0c6d329b561,2023-07-21,5,0.0,
312ada21-e1eb-4247-b0bf-2ac1c75d6f27,2022-10-27,12,0.0,
b6aa4392-0d45-4651-b258-db5805c48914,2022-12-02,13,0.0,
2ef2a3d5-b39b-4726-a989-c417c268ee83,2023-04-07,3,0.0,
5d8276b7-694c-4b14-bbae-724fb4252df1,2022-09-29,7,0.0,
f681fabe-b940-4ad0-9f3c-2fed7599e84f,2022-12-05,18,0.0,
48047977-6b62-4053-91aa-621b3c6d59a6,2023-08-01,19,0.0,
479c5c5e-dc4d-4ae2-8eb5-fc5293c6953c,2022-10-18,14,0.0,
3879984f-fceb-4835-9cf9-ec75e4d1d461,2023-05-31,0,0.0,
052af8da-05ea-4839-8e6b-ecc3099f5053,2022-10-19,17,0.0,
5a3b04c8-55fe-43ee-9784-568386460f4a,2022-11-08,0,0.0,
394f34ef-b197-44a4-b348-c3f2add5c825,2022-12-29,0,0.0,
c5fafdff-829b-4a6b-9f73-6855e081fe67,2022-11-14,20,0.0,
f98c9966-f44e-47cf-8182-edba632fa355,2022-12-25,16,0.0,
c9e1cd55-9208-4e98-a7c3-3148579a2399,2023-03-07,8,0.0,
78c4fea6-9a39-47eb-9538-b6b636c3809b,2023-06-23,0,0.0,
dd4e6438-14a7-4e2e-a11b-a6910f5b67a1,2023-05-16,2,0.0,
e652d630-276c-4e75-b752-dc6a52c6f2ee,2023-07-24,3,0.0,
d136ee49-0ac3-4723-8715-809b5338b94f,2023-03-30,10,0.0,
856bf2cb-a9fd-4ebe-a960-aafa4f416ec9,2022-10-10,4,0.0,
8f70bddf-bb5e-4637-9dfe-d0ef1bea0b2e,2022-12-31,19,0.0,
c95c2c51-df2e-4ab2-bdec-ac46b703fa7f,2022-12-02,14,0.0,
08350453-806c-40a6-af48-b376d18b8cf4,2023-05-26,16,0.0,
b777ed27-3be8-426f-8416-6502ad55786e,2023-06-14,20,0.0,
73fe8b7f-6acb-4ff2-826a-22b7e1a46682,2022-10-03,12,0.0,
663b27e2-161f-4a8d-8e5d-11e84ca389c3,2023-01-21,7,0.0,
521c99e2-6353-4f6a-8b56-431d7bc89a7b,2023-02-18,15,0.0,
4e517b13-1aec-491d-9508-262f72b4b2ee,2023-04-16,14,0.0,
af5e3003-73b8-4180-9224-6e5ddbb285c9,2023-04-29,13,0.0,
dae592f0-7925-4090-9f31-920af526ddfb,2023-06-26,2,0.0,
bb8460ee-57ac-4e8d-92bd-48f80d09be58,2023-03-05,14,0.0,
7e257dd6-140f-4928-91b8-e625fac32a5c,2023-05-13,18,0.0,
9dc9673b-61a8-4995-917a-29c7c28411d5,2023-09-08,18,0.0,
716c9719-e1e8-4cd6-bdf6-2b180423483c,2022-11-28,9,0.0,
b81cacee-f851-464b-916f-28207519bd92,2022-11-18,14,0.0,
2b422284-bd88-45de-973d-b436b3398757,2023-05-10,13,0.0,
ba1a7d0c-91a0-4eef-8214-95b8bec7bc55,2022-12-07,19,0.0,
d87b40f1-2b74-4813-a7b1-79ac9fcfcabf,2022-10-20,1,0.0,
f0ba815a-d507-4bd3-8af8-8e14243b5d6f,2022-10-09,3,0.0,
8cfd7bce-7be7-4702-9958-3a00a44971b3,2022-11-30,5,0.0,
df73ff7b-feb4-44a3-8cab-83c767a5a401,2023-03-06,8,0.0,
de65dc6b-c3b3-4ab5-acea-f9d4348ee428,2022-10-07,1,0.0,
ecae5a43-e249-421b-8d37-1076720653da,2023-08-28,13,0.0,
d3e42e6d-6f48-491b-9956-8428b97bb1bb,2022-11-24,9,0.0,
c47249ab-f29a-4520-b40b-209809519afc,2023-07-03,4,0.0,
cf126be0-1ab8-4e12-a9ba-4af1b3960195,2023-06-02,6,0.0,
7948ff65-e729-4d5c-b702-0cc76e6b951c,2023-06-11,19,0.0,
e5287432-d302-408c-b689-9ecc8580ef26,2022-11-10,13,0.0,
bb3f3ee1-c41a-45f0-a1b3-9f5b1cf9fd52,2023-02-02,20,0.0,
fea09999-e4f2-41c4-b99b-2d8171372f25,2023-02-12,8,0.0,
462d8f95-abea-47e8-b76b-863bd7442db2,2022-09-18,19,0.0,
f1bd6a55-beb0-42c3-a4ed-5b8961991458,2023-01-14,6,0.0,
fe22854e-6cf5-4709-912a-08a1a672727c,2023-05-27,20,0.0,
86a1e171-c379-433c-8a06-c1594e2ccda5,2023-02-09,2,0.0,
10797275-f6bc-4d93-ad87-2328a1450a8b,2022-10-27,8,0.0,
1ffa6373-25d7-4e6b-91bd-0fd8fb8a8185,2022-10-25,4,0.0,
0dc9503d-789e-4165-84cc-7bc968dc546f,2023-07-15,12,0.0,
30779a93-42c2-42a0-b97b-02f44d2b31af,2023-01-02,17,0.0,
1e924514-81c4-4fda-a332-f23e7f8da65a,2022-09-25,15,0.0,
0b73d603-367d-4e77-9ccc-c742683562ec,2023-01-29,10,0.0,
7df108a8-1fdd-495b-8535-6c965b6800c1,2023-02-22,17,0.0,
2b0d4d2f-e101-461f-a267-5255b1e3f49b,2023-05-28,10,0.0,
c4944132-4fa3-496d-a18a-4fc10bc0d4d8,2022-12-06,20,0.0,
672596ff-1670-4c4a-bd14-f1cd963613d4,2023-05-21,19,0.0,
23a55b7e-8d9b-4c6e-93ed-ce2ecd402b53,2023-08-10,20,0.0,
52acd42c-6292-46de-87d5-f64557180469,2023-01-11,15,0.0,
7a3482e3-1b4e-4156-bdef-6e0aa395a3fc,2022-12-27,9,0.0,
ea6e6564-6777-4e78-868d-6e6799f0a7a8,2023-08-10,4,0.0,
e77a2bdf-7da8-4ef0-951f-ac4dbaf226c7,2022-12-10,20,0.0,
974f8428-1715-4631-8a5e-720ca8a57de2,2022-12-08,14,0.0,
b8f7f469-e636-45a2-8862-e9495970b84e,2023-03-15,11,0.0,
b135e09c-70af-4d0f-8f88-678ca620dc88,2022-12-03,10,0.0,
f99d1380-39ab-4d2b-bbd8-bac9572600fd,2022-11-16,6,0.0,
6ddceac8-f0e3-45f1-a1da-e8f82fd3fa5e,2023-08-02,6,0.0,
b0393e05-e657-4e3c-8ab9-8f7bd1dcaa98,2023-04-12,10,0.0,
8c7e2871-bdcb-4339-bee9-62966f364836,2023-04-04,11,0.0,
9584982b-f0f8-42d0-84ab-cd30e18fa799,2022-12-24,14,0.0,
1b60b319-8369-4f1d-9deb-7bfee922b422,2023-05-18,12,0.0,
46219cff-51cd-4a80-a24d-94219c7bf940,2023-08-16,8,0.0,
5da25cdb-5188-42a4-95ee-2571421c7a20,2023-04-02,4,0.0,
fde9d4d9-abb9-421c-9c93-01405dcaca19,2023-06-23,0,0.0,
59b9ca21-489a-4027-9c8e-64808d8170cf,2023-05-17,12,0.0,
be90f8d3-ff4f-4b95-a6e3-2f8db0fd5cb4,2023-01-09,3,0.0,
24a0850c-578b-4afa-98ad-cfa5b9d86f5e,2023-08-19,15,0.0,
b597d9bd-1afa-4cc7-8f12-a4495535dd8a,2022-10-01,14,0.0,
bfd2bae0-881d-42eb-b81b-435cc898ff9a,2022-10-25,13,0.0,
6ea49e96-a961-4fa0-b3d3-f8233a5c1b75,2023-02-11,1,0.0,
64677d94-8727-4838-9ad1-ff4f25924944,2023-04-19,11,0.0,
cb1eeb74-a457-4107-b0eb-cdc07dd9c5d1,2023-03-27,0,0.0,
9d6d09d0-48a9-43b5-95f3-ca7d05796117,2022-12-03,17,0.0,
9c7175ce-c538-49c7-ad0e-ee296c3e9027,2023-02-19,13,0.0,
cdd853b1-b714-4aaa-85b0-2fe4e35695f7,2023-07-06,12,0.0,
e548e894-8f3e-4038-beed-2af786456e77,2022-11-21,18,0.0,
7384f7c4-fe99-4b51-8d1d-14a5daa2b062,2023-08-15,1,0.0,
89f555ba-5b9e-4329-a57c-0df5e999a82b,2022-12-14,5,0.0,
77190e06-b5d5-4c8b-8a25-828ee9901173,2023-08-15,13,0.0,
ec2933c1-ec21-471d-af7c-f97678b211f9,2023-04-10,17,0.0,
cceb2c91-7ddc-4166-bf95-efa53c2c3011,2023-09-01,16,0.0,
13bd21b3-d978-440b-8e74-e31909030251,2023-04-23,9,0.0,
2e5125c2-251b-459b-86c1-1f02a06d2149,2022-10-29,17,0.0,
1df31302-e495-4d27-93e2-676baf62f96b,2023-08-16,11,0.0,
d10e7c31-7dc3-4ce3-947b-849ca0555431,2022-10-28,17,0.0,
b672faaa-1a4d-4222-9068-ce1d476802ad,2023-01-14,5,0.0,
a6b8dc22-c944-46e9-907d-33e5076ca283,2023-03-22,18,0.0,
ca388c65-2633-44cb-a0d5-92dd84fbcbfe,2023-09-08,13,0.0,
25fb6db2-d155-4316-8c33-a11391ea831e,2022-09-24,14,0.0,
d51739c1-5da4-485e-88ed-23c15c1fe349,2023-04-14,11,0.0,
d203e4b0-9571-4ce3-bbef-0621a06a3000,2023-06-30,17,0.0,
f1ec5f1f-f31c-423c-8b9e-df487b3af244,2023-07-09,16,0.0,
93ba2c54-7693-4a68-9713-fdb8f91d2502,2023-03-19,7,0.0,
4f9bde9d-0a4b-4f90-8907-d7e363a5a787,2023-04-04,15,0.0,
ecffa8f4-34a8-44a1-9c82-a10d797a007f,2022-11-03,5,0.0,
57cf8e51-333a-461b-a232-a313cfe892b0,2022-10-13,2,0.0,
b510ffd5-0d61-43ae-b954-66adad177356,2023-04-14,14,0.0,
d9a1419b-57e9-4166-8e12-d1b1d046a190,2023-07-27,12,0.0,
d1dbc550-e5d7-450a-9a20-6d517c6df30d,2023-08-16,6,0.0,
0160d4d9-c575-4ba9-8735-e5444ed77a1d,2023-04-22,7,0.0,
26fb8f32-b5e8-4ecf-b843-32219ae56a41,2022-11-26,1,0.0,
33969f1f-606a-4e4d-a5aa-df4c0db2bc42,2023-09-01,9,0.0,
c59442b0-58cb-4b42-a618-19c872923545,2023-02-16,9,0.0,
19b321e8-b5bb-4092-9f32-7eaf6dd6f239,2023-03-30,13,0.0,
2dc3695c-a62b-403e-a07a-db85dc107141,2022-10-12,14,0.0,
56ac106c-d824-44a5-a905-b862058708c0,2022-10-21,2,0.0,
9efd22dd-4c9c-47ec-ae33-614224c52c5f,2023-08-23,6,0.0,
98b52baf-0566-49ae-8109-0e129ec7fed5,2023-05-14,6,0.0,
9faf6473-e84e-4306-a179-b886893f9233,2022-10-24,7,0.0,
843c6345-ad82-4c76-a3da-95008cbc7749,2023-09-01,17,0.0,
7620d62c-c454-4fa6-99b7-b96592a2e1c3,2023-06-11,0,0.0,
039a2536-5fbf-4ddc-896a-f2b7aeac7dd1,2023-05-18,13,0.0,
867de483-d2cf-48c5-9182-a9ad027e1980,2022-12-31,19,0.0,
081ba831-bcfb-42d8-a2df-9529d9506e8b,2022-11-04,14,0.0,
ca0cddd3-8251-44c8-9706-0fec7fd3119b,2023-08-17,8,0.0,
9f12f128-cb96-4a43-8527-c7d08d6d00e7,2022-11-10,4,0.0,
fbca017c-e086-43cd-8d4c-3389694b5280,2023-07-28,11,0.0,
50a8b092-fcde-4bb6-9adf-6618e97d3363,2023-05-07,2,0.0,
3a554c33-b59d-4345-bb21-0adb6ebf7631,2023-08-26,0,0.0,
ec42669b-4b39-48d4-b8dc-fc4ac67bb0f1,2023-05-25,1,0.0,
5362ef07-fc8c-4faf-b36a-151166562de9,2023-02-25,1,0.0,
248e7bdb-8cbe-4014-b274-47204cdd945f,2023-02-09,12,0.0,
fc4d1be6-3e76-49ba-bca5-1dff4236a581,2022-12-10,17,0.0,
98de3cbd-f479-4e30-9754-86e935b2fde7,2022-10-17,0,0.0,
19c3bc45-6fe2-47dd-be75-1c6d5a1c3109,2023-03-15,11,0.0,
35e37db8-121e-479d-9a44-abafbd6b2800,2022-11-26,9,0.0,
f316225f-0a73-4d5a-8378-ffb697ce4f67,2023-03-13,19,0.0,
07a1ff85-60a5-4ec1-80a7-02298f468584,2023-04-19,13,0.0,
0e75cfa2-ab95-421f-b7c1-a7b99470df9d,2023-09-16,3,0.0,
0c3dcef2-6b35-4084-84f3-bd5a379498d9,2022-10-26,16,0.0,
f9c0ad7e-0822-4b82-81d2-7c595d321f00,2023-02-28,14,0.0,
93806adf-7b5d-4a8d-be27-43735523fa30,2023-06-01,15,0.0,
c6e9de3a-2fe5-481e-9520-e40de93a9476,2023-01-31,18,0.0,
411549b4-7cb9-4111-8c49-6a2d14686dab,2022-11-02,5,0.0,
ef5f23a7-f0ee-4873-be35-b39923f70249,2023-04-26,8,0.0,
1e649d39-b4aa-4b35-b44d-a26ad2f6b0a1,2023-08-19,2,0.0,
0a04822f-955c-477b-85c4-05f5ca5e5e08,2023-03-08,9,0.0,
a4860ae3-098d-41dd-8186-1e73be1a7e8d,2023-04-08,14,0.0,
556949f7-c432-4327-9868-d9399d8babc6,2023-07-14,14,0.0,
288a981a-d6da-42c4-adce-9f5c754494be,2023-01-05,14,0.0,
40e9279d-45e2-45c8-8ec8-c49775e6628d,2023-01-05,17,0.0,
0ec989d9-2fd4-4ac8-959b-c84ff45e4729,2023-08-06,17,0.0,
4559148a-f4e1-40c6-8a04-a1f15c1bf508,2023-08-16,16,0.0,
4d2c3204-59b9-40ba-bd87-69e153d2a7e0,2023-04-01,10,0.0,
a24b0790-0415-4de7-b762-ae60a8fefd4b,2023-06-24,16,0.0,
2ceda45d-3518-4061-b4f6-ca9825baaf21,2022-10-16,9,0.0,
b88ac3f1-3156-495b-a5be-a79965ed3fcb,2023-08-09,10,0.0,
0ae5450f-2439-4e9e-a677-f5d5de72da41,2022-10-02,20,0.0,
bc439c7a-9b76-4234-afea-b214fad93be5,2022-12-11,12,0.0,
0d4e6034-defd-4321-8b6c-cd75a6bd8280,2022-10-27,10,0.0,
57d56994-e881-4efa-9470-16477e5770b5,2023-05-20,11,0.0,
b468787e-9d2f-4dd8-93bb-bdfc93f54fa8,2023-07-27,16,0.0,
f163f760-12c4-4ab9-82f1-7a3b498cfc68,2023-05-11,0,0.0,
4b5b83dd-3e83-4fd2-a0b3-691ff3b0816f,2023-08-22,9,0.0,
a3f949d7-4873-4460-9580-2a4f51cf2670,2023-08-20,4,0.0,
fedc723d-ee3b-419e-9e1d-971d82e91e25,2023-05-17,5,0.0,
f911ac52-4afd-46d7-aa12-6fb344916bd8,2022-10-09,14,0.0,
b15554af-d3cc-4d3c-8e61-885229224679,2022-12-06,0,0.0,
16a3cc26-aaf3-4b77-acf7-2662f5ee2549,2023-08-02,5,0.0,
12d7fdc8-391c-49b2-8ca3-44aa1fb2ae26,2022-12-29,6,0.0,
55aec477-6e43-4118-9d40-ca1b7bea4ede,2023-05-26,14,0.0,
a57a7b60-b3ec-4e27-bab8-d33152b3a1e9,2023-03-21,19,0.0,
a8a22cf8-5941-4665-a3af-7b68a3b1078a,2023-03-14,20,0.0,
ab17c822-5345-416f-8d15-9f64b894c0f6,2022-12-09,1,0.0,
13fa6660-5966-4dba-808b-a78a6515d514,2022-10-17,3,0.0,
f25456be-97c6-4105-b9d5-46c778f01406,2023-07-16,5,0.0,
56ec545c-bdcd-432c-8c94-6755db20e48f,2022-12-07,4,0.0,
dc82993a-0671-4e94-b986-d806132e3184,2023-03-22,18,0.0,
a8e35ba3-4e36-46fe-8c58-cd34352fc58b,2023-02-03,17,0.0,
c44bc463-1efa-41be-a985-4c625b84f9ed,2023-09-15,8,0.0,
4602996a-d97b-4ccc-bd8c-aa8fd0016c08,2023-06-15,9,0.0,
a9f8ab3c-5296-4a74-b72e-a9c3a361ae47,2023-03-20,1,0.0,
fad20c21-d651-42b0-8161-a3e8a149ef84,2022-10-12,9,0.0,
8118329b-4d78-4e4e-a43e-b729de964fda,2022-12-28,10,0.0,
17c78940-940d-42fe-8530-38927b5cf9d4,2023-05-31,12,0.0,
58846ceb-b600-4f2f-85e1-4b9e3a172f89,2023-06-26,5,0.0,
e488bbbc-cc8b-44f1-ba4d-1819c6df87bb,2023-08-19,7,0.0,
3e7cd3a8-46cd-48d4-a2b0-5f8ffdf6696f,2023-02-07,1,0.0,
858c0f4d-30af-458e-9b5b-9283787351cc,2022-10-06,11,0.0,
a47b60a9-9ec7-43ac-9cf3-9fe295c535bf,2022-10-01,17,0.0,
10a8c869-d70f-456b-8ad4-c269e2da5cfc,2023-05-22,0,0.0,
b1634360-cc33-441d-8988-6911698d0a70,2023-04-17,18,0.0,
6eba07a8-049c-41e4-959c-115185e62c45,2023-01-19,20,0.0,
70a01a8e-00d6-48e2-b4a6-394a8ebc7467,2023-03-13,14,0.0,
cf6d8673-5210-4959-8cd7-83dee46b6f1c,2023-06-12,19,0.0,
0041ea7b-9600-48ea-8f61-da69ff89fb6d,2023-03-22,11,0.0,
e31ca3c8-2f03-45d5-99b6-085c7cd7eaa7,2023-04-04,7,0.0,
3156f0ba-a9b5-490a-91dd-de5dd269ac3d,2022-10-08,9,0.0,
1a55ce1b-4316-4b89-9ea8-70deace5030b,2023-05-13,11,0.0,
c900c3e5-3009-4267-91db-20449ddc4732,2023-05-04,13,0.0,
61108fe5-aca0-4c67-8ad8-0024566c15cb,2023-04-09,13,0.0,
851a2b2c-67f5-4cd5-8a4c-4fc3b72239fb,2023-08-18,18,0.0,
bd9a6a14-1021-4a31-8421-d3b94de72915,2023-06-27,13,0.0,
6448cdc6-6fbb-4a10-ac7d-2e752729bbfc,2023-03-10,0,0.0,
1b4c6630-66db-428b-b5f4-92a9291b8748,2023-07-06,6,0.0,
5f4d7980-d1cc-474c-8f0a-ea33a46a6186,2023-03-30,9,0.0,
b3508c72-3a99-4f69-8396-a98067a7de41,2022-12-19,8,0.0,
c02e2947-0db0-47fa-9a9f-7c689dd012a7,2023-08-31,1,0.0,
2d6bfdc7-276d-43d2-9325-6520d24b1286,2023-08-29,1,0.0,
0f1a8382-df96-4e66-b816-f11b2a7904bd,2022-10-14,5,0.0,
34f53df8-197f-4bea-b4d3-7e7899044d4a,2022-10-12,7,0.0,
d209cc60-718d-491f-aa81-79b269c0c655,2022-09-27,16,0.0,
715833c1-5443-4ec2-b9ac-a389c5563eea,2023-02-20,8,0.0,
f0b4e3e7-840d-447c-ba29-b8fcae03e77d,2023-01-24,16,0.0,
cbbd2970-b090-42e4-a730-c10751ee1831,2022-11-18,17,0.0,
95c176c7-1cf6-43d2-abc1-812b579295e9,2023-07-26,4,0.0,
8ad1327c-1ed6-4fe8-b32a-4115ad412ec5,2023-01-05,16,0.0,
e46cd23b-3fdb-4f83-a14a-e390bf80b794,2022-12-22,2,0.0,
2c441aa4-b5e0-4b97-92dd-111ce775a375,2023-05-03,1,0.0,
5738b9df-e9c0-4fcf-acc9-7be7281816b2,2022-10-15,6,0.0,
83b376b0-7b9d-4630-b734-765a163a5d01,2023-08-12,16,0.0,
dab06138-97b8-476f-be27-78b799ef7b8d,2023-06-06,14,0.0,
c449eec0-66ba-40f6-86dc-4ce4398c3c79,2023-01-10,13,0.0,
a8db93ff-a00c-4fb1-935e-a154a8e13654,2022-11-02,18,0.0,
449cb5cd-4d56-478a-a33b-7044c2adb85f,2022-10-19,16,0.0,
894ff7b2-815b-4d12-9d21-b77f330c89fe,2022-09-20,14,0.0,
34f138f3-c86f-40ec-b4db-0609b641dd40,2023-01-01,20,0.0,
577766bd-b49d-4034-bb25-75fddafa4847,2023-03-04,1,0.0,
d82bcae1-f919-418c-af43-de1e32ba6e6b,2023-01-28,19,0.0,
a2d2d341-8b2b-4c0f-9940-53af4d5bf2ef,2023-01-16,8,0.0,
cc04f600-c27b-4566-a090-10c5d620a87b,2023-05-06,9,0.0,
44e67f87-3456-4434-a6f4-9a94bd2bd362,2022-11-08,19,0.0,
4980cc90-bbd8-4719-b3b6-4e766c46e215,2023-05-14,8,0.0,
5b5e202d-c529-43c2-9beb-296034a45416,2023-04-20,15,0.0,
06493735-7b52-4aaa-a6d4-615e205f2333,2022-11-08,12,0.0,
38a94ff0-ea7a-4627-a462-1eb768e5c7dd,2023-05-09,15,0.0,
45a16828-cf11-4973-a0eb-a16ec3380b87,2023-04-16,16,0.0,
74878fc7-2d5b-41c1-a6c8-38a155ccf931,2022-10-07,15,0.0,
87e9db07-345c-4832-a768-a1f49bcd14cd,2023-07-17,8,0.0,
142e1946-7320-473f-8359-1103369f24e8,2023-03-13,12,0.0,
29bc7b47-c4f7-42ee-a5c2-c33f115ca05d,2023-02-25,7,0.0,
28e1898c-038d-48c1-b84c-9002d6b44ace,2023-09-07,8,0.0,
83b3a2af-0b30-46bc-b8dd-549ef0a325bf,2022-12-12,9,0.0,
2cb35ef6-7f03-4618-a9ad-04c581cf4ce4,2023-08-31,2,0.0,
01c54d3f-a4d7-427c-9525-a0c1198ab593,2023-07-01,12,0.0,
71c52fb4-257d-4af1-907d-ab8daeb64d59,2022-10-31,6,0.0,
62373641-1fe7-4d8a-8fd3-399e48d65263,2023-01-17,18,0.0,
ccc31b3a-f92a-4ffb-83da-f37d17ab95bb,2023-03-16,19,0.0,
48983765-e4d3-4488-8d63-2bb38833aad1,2023-04-06,15,0.0,
ff4f6269-2b26-4003-a08b-7addfda26302,2022-09-27,2,0.0,
d0492f3c-7346-460b-98f6-381140aeab5d,2023-02-16,13,0.0,
a7a43fdf-43f3-4cb9-aab4-4aba5a8b58f1,2022-12-11,4,0.0,
53e75bd8-67b6-4de1-9878-033364086368,2023-03-20,16,0.0,
f8987338-46f8-4012-a8d6-59241b2e54cd,2022-12-07,11,0.0,
8b1e0e4a-350b-40c2-ace7-986197092e57,2023-02-06,1,0.0,
c14e5b93-b611-428b-ac6b-4adb7a78b319,2023-05-02,1,0.0,
7ddaf91e-2341-4b8e-9656-9d290046d679,2023-08-02,19,0.0,
9ef66342-57e0-469d-aec6-5557b5b2e982,2022-11-17,17,0.0,
150fa935-ab61-4a73-a23d-69c888792f9a,2023-05-20,2,0.0,
c423ec9f-ffef-443b-b99c-f72f9c823e47,2022-10-05,18,0.0,
0602b528-7aba-4d4d-8660-8c703a12c433,2023-01-09,18,0.0,
f38a2e8a-c742-4732-9910-442799940e80,2023-04-01,14,0.0,
16b24c88-34e3-4967-a287-7b2b19f632ee,2022-11-23,0,0.0,
690d1b16-1d06-46bb-a78e-fdf430b1c786,2022-10-06,3,0.0,
d5e688a4-8e1f-434b-b404-954c89cd049f,2023-03-10,10,0.0,
d7d7276a-7b0a-41f7-938f-27c511b33010,2023-02-25,9,0.0,
84363b2e-59fb-4d67-a8b3-df67af44fd46,2023-02-22,11,0.0,
73b1be71-98fd-464a-8419-79b9071016df,2022-11-24,19,0.0,
91023578-d964-4f89-871b-7df284d9ca00,2023-07-01,12,0.0,
03744045-ad50-4320-b35e-fd578ae05170,2023-08-26,10,0.0,
06c36792-d06b-45d3-837f-4c8da7bb5719,2023-02-22,10,0.0,
00fa60d1-0876-40c4-9519-032d6d1ac261,2023-05-03,9,0.0,
a606bec5-6174-4052-9a33-afc85ee40a97,2023-01-29,11,0.0,
3bbccdab-4d9b-4bf6-9d3e-8cd9bfff5fe8,2022-12-13,10,0.0,
8753f29d-aad4-41ae-af27-d0e23ea3de8e,2023-04-25,3,0.0,
c79d0308-2acb-417c-84b6-3474e7dc5483,2023-06-29,16,0.0,
3ebed53f-e238-428c-a108-e562d2f80155,2023-05-03,13,0.0,
e7673028-79b0-4172-af93-6ca32b1b1031,2023-04-05,8,0.0,
3d4bb79b-f8d6-4bee-809e-d0661f1fe956,2023-09-15,20,0.0,
814de194-23af-42db-84dc-3b27d99da21b,2023-03-30,18,0.0,
ccb6bcac-eedd-458f-92eb-d531714be218,2023-07-07,0,0.0,
26274b81-14f7-4801-ac8d-f6e9675a50bc,2023-03-04,9,0.0,
b0e102d0-13e1-4e6d-9c60-d240c2a2e2a5,2023-01-13,13,0.0,
1e10d571-169e-4c63-aff7-757c7a04d3c2,2023-05-28,1,0.0,
21eb1d76-9a94-4c13-91e6-d34e9ffd6b6a,2023-06-08,10,0.0,
fe540041-b5bb-45da-9297-387255c97bbe,2022-11-19,5,0.0,
29f42109-78b4-45dc-8830-7697484e9d12,2022-09-26,15,0.0,
e8edf4ae-8021-4275-bfa0-3d08e584e0e8,2022-10-05,18,0.0,
8f003a7f-df3e-4a6d-8dcb-2ba41e7c0227,2023-04-11,9,0.0,
db3f4cc4-69c8-4371-8e53-af1879d52479,2023-05-13,1,0.0,
d42e9311-5cd8-4583-9d43-2988bf0ead73,2022-10-02,5,0.0,
b4752229-57c5-42f7-93e5-7289f03cd37c,2023-07-01,16,0.0,
a9799f58-2c71-462d-a585-b7382a5ae3ef,2023-06-14,12,0.0,
bcb1df1e-9a77-467b-be66-7c68721da94b,2023-09-14,15,0.0,
c6d16aa8-3b40-4041-b03e-8e23700ebdab,2023-01-08,15,0.0,
c3341836-6c43-4866-bc89-5d550b792154,2023-05-12,13,0.0,
d5a9019c-a943-4d18-9833-8e0f0472e09a,2022-12-13,10,0.0,
b3ae2c28-9e21-4f94-af4a-3f25d07f4b06,2023-01-13,4,0.0,
0e0f5ab3-f8b8-4a45-a53d-26d956166b5f,2022-11-05,10,0.0,
d993f79e-9fe9-4a04-a65f-243abb577310,2023-07-18,5,0.0,
bf6d486f-6821-43c3-8749-a79741c53a4c,2022-09-26,14,0.0,
3b62f92a-705b-460c-b636-4e01ed189abf,2023-06-30,15,0.0,
699248c3-1561-40c5-8dac-9bc4e0a7b24f,2023-06-06,4,0.0,
30d33ed2-d6b2-49f2-b5c9-58b57e31e4b7,2023-07-25,13,0.0,
f542d4f1-2fe4-4551-a2fe-1f9645b54a0e,2022-11-09,9,0.0,
902acaf0-31e9-46da-b5ee-ff4838be6140,2023-06-28,14,0.0,
d0fa1094-5f60-4b37-98e3-9cf41cba1fc5,2023-06-02,17,0.0,
dce7a03f-5f7a-4abe-bf8e-01a4d484f015,2023-03-19,14,0.0,
8c29170f-a3b1-4c20-b22e-d09471f7d8fd,2023-05-11,16,0.0,
b2280388-5939-4cea-9791-94ae2e8d04c7,2023-08-22,7,0.0,
