ma_thong_tin_hd,ma_dh,ma_sp,don_vi,gia
f2669cb5-d1dd-4063-89be-915bb43f87a3,,,1,85086.96018827945
7086cee5-68ed-466b-8f82-105e34e2108f,,,2,314019.0831154181
44c69883-9d15-4a90-b5bb-3791d39c227c,,,2,436025.68563405855
79d8249e-2063-49b5-a8fb-3ecd0eafa4ce,,,5,544531.1711316113
4e71a200-a7e2-4d88-9214-a7d7c4e3bdf4,,,3,611818.1151291499
fc302977-3edc-4f13-a3f1-d0f39579429c,,,5,673186.3849604204
b30aa333-1e2d-4e83-b655-ee0e71cfddb1,,,5,939163.23893943
4bfdbe3c-a2fe-4133-bc57-32691e6b3596,,,3,713670.225801497
ee19776e-d8f1-43dd-8a15-e3d2884ff9da,,,1,839349.3539859614
b7401e72-fc61-4e29-a025-a2ec30c25588,,,1,758477.7306062409
fb04c1bc-cb52-4724-9c81-8f405ec74fd5,,,2,627268.2524195226
d686da6f-2d55-456a-ba9b-ec337a565381,,,3,347361.38448130665
1eb672e1-1184-4e01-bf55-077d8dedca55,,,3,120074.88871901073
ce749e9d-fd2b-40ee-aaad-6a756c2b6245,,,2,637504.8374026753
123b43cc-7101-4372-b252-af5a6ed47cfb,,,4,705789.2253146414
df0b024a-e6e6-4dd6-b8b5-a9362d8ff4d8,,,3,201729.0749330833
f78fd3a7-99ed-4aaa-b301-a07a14249105,,,2,107370.12391504341
8831e507-cad4-440b-b57d-a49abae5ba4a,,,1,576915.4390164418
1906a01b-3d4c-45ca-ad6e-c9f6281ca8a3,,,1,689683.4125361848
b18861a6-348c-4255-a681-94e2d49a4a2a,,,5,279893.4523522129
08827843-e203-40e9-ae53-ee2b5236e0aa,,,2,83876.80731632905
fd87ffe2-c901-4735-82cb-b596b81be773,,,3,729764.6394089191
eec9b064-7832-4964-88b6-43c1caba3f42,,,3,772279.6831890219
fd3e5103-b23e-453e-8b74-ee53f4e6fe98,,,1,37846.54758059064
c5dbc6cd-eeab-4146-b7a1-d9d3e24fc507,,,3,995093.4510583709
b0768484-28da-4517-8a48-5e6f06d68c00,,,2,303616.543868586
dcdd0c63-40d1-45c7-a87b-712992ee2b5b,,,2,827819.013421246
f524e076-5bf7-456a-85f7-8d077ef91ffa,,,5,696254.6945535304
c28a9f03-2e1c-45c9-9c24-317b50cfbe7a,,,3,135369.08653729613
f908918f-f652-4b04-be6a-6779d1569abd,,,4,191640.87743391652
0286f73c-bb29-4352-8f8f-6555e4a1f3f7,,,4,795796.2104020555
0cd87ab3-02bd-4f1a-a0a6-0280e8a62305,,,3,687567.9062232397
d07e3231-38b2-412c-830f-474e5b84da2c,,,5,98235.3277428076
d6623aa6-679b-4844-8864-eb9155af18e9,,,2,27360.581126535755
b0bac06e-6e87-41a2-ac56-f2e26fcb13bb,,,3,891720.7512567841
2253ba90-8eda-4af9-beb8-9abc6d14045c,,,2,821887.2349597042
1c7fd1a0-aa09-49cd-809d-ceba1502e412,,,2,635581.767338594
ab1c1b7e-36c9-4e9e-94fc-1ded3faaccbc,,,5,589498.5620750937
49e53d47-aab9-4da2-8fa2-b6c6771f7dbd,,,1,854800.5037416068
ecec796b-5205-4366-96ba-457e5f292cf5,,,4,421377.5047282887
56d789ae-f645-4f6e-be83-78c766181ffa,,,5,828606.0016532503
7d795108-0336-4ffc-a89a-d5dc2c751dd5,,,1,26754.34844760883
0ce5be52-c1e4-4dfa-ae20-73cb3fd160ba,,,3,385752.92607565294
c1a0b878-e36d-4589-8b8a-2d39b2420814,,,1,588288.8387715995
a1c3b849-18f8-4137-9e08-219ad3eae608,,,1,276024.31354544195
d5116433-e5a0-419e-9c8a-6ce91e4611f1,,,2,470425.4247083814
1518dae0-18da-48f0-afb0-5a8009073f8f,,,1,675706.4031167016
f8048bf4-8ab4-4ea7-aa85-35240eda63b6,,,5,926255.7324285774
277122bc-1cc0-494f-bb19-20b56e8bb59e,,,5,852374.4178716319
60555b3d-ab49-432d-9052-eec52c89c3fe,,,4,775669.630048107
36041015-dcc5-438d-8745-00261a91b6fb,,,3,537165.5543032049
6cf4dc3d-bad2-44c2-8894-297e26234541,,,2,805654.8812294955
35161244-4ef4-433c-8790-7a51558749da,,,5,479349.16668685415
56409394-48ec-47f4-8015-792599e42e5c,,,1,846592.2267952398
39e0f45d-36d9-413e-a671-4ddcc66ac0b0,,,1,454397.10103699134
0f388640-a76d-4436-8d3c-7a17b744e586,,,2,907902.204195292
c1d7cc5e-e3e1-4904-bb26-ee6671d9c2d4,,,1,567152.102841085
5287a211-fe6b-4da6-b648-61690a7c0673,,,4,512369.6989835175
6a0aabc0-3dca-4ab5-bdd5-32dc801593ca,,,1,238842.4544236526
1374f8a0-0bc1-4373-a6c4-4e568c5e6b61,,,5,476370.48692002165
9809d2a3-bc20-4e85-9263-2f42c305ec6b,,,3,653336.6366483058
73a5f140-01be-4bdc-b787-95443ceaf5ef,,,4,813479.9053426182
d9180dfd-d84f-4bdc-8644-bdddfeb03acc,,,5,613210.4908136546
aa0a0bc6-1a92-48e0-adac-fd650c8c3e7f,,,1,109619.89219021084
50b27b37-1654-4950-84c5-0339cfa5faf3,,,4,46643.13512118492
00945378-268f-459c-9956-d066f0a72246,,,3,905569.114859478
95d6e6eb-01c7-4b2e-bc90-4c8c4fef5dfa,,,4,163432.46421296778
fea3f64b-09cf-4d1d-8d4d-256976e87863,,,2,418569.6992008227
e0a74170-36a5-4563-8341-09376000abab,,,5,33102.46736509744
1bb0ca31-0201-471d-8b5b-23def3fbf779,,,5,856070.6982972799
8dd65fd0-30ed-4ba8-9b93-eb0b5b67be72,,,2,448521.59315202583
bedf1945-f0b2-4203-914e-b5c095ff2917,,,1,76256.34347908375
ac20fb9d-ff49-42e1-9a29-c3a878ff70d8,,,3,73919.69906176343
d05203a5-61c9-4451-86bf-8848d41e82a3,,,1,916726.9088764985
f7ed3f66-a334-4577-8ece-c2a36858a944,,,1,707511.6595728875
6b03e43b-7722-4a4d-bab6-495af139edb7,,,5,219387.15894152678
25f841bb-4411-44c8-a2bc-c3bd382e0dcb,,,5,237427.29240885275
2543e8ae-15ca-410d-a8a7-9984cb7ccc74,,,4,469043.9840815962
a960c6d8-56f5-417c-a3e5-614112bb49f2,,,2,367025.9217028446
db0c503a-f38f-43cf-9f90-3abe149c6f83,,,3,328074.2608739319
3d86af2d-a5fe-4f81-a5ff-631ebb16a5e9,,,2,237918.5896567409
45b73c9d-25ca-47d5-b033-1ab811c0ec1b,,,4,372453.6064606725
e7dda191-419f-4a76-ad22-ea10b0acdb0a,,,5,183992.9716883562
5d788ec9-b9cd-4672-b0e8-c900bbc54b61,,,1,48389.643243756036
71ebcad7-b0d7-4b22-b991-c83cf1aabcf4,,,2,677469.2861319121
78a83b77-8ab0-4d40-bd30-3b593da6df02,,,1,624813.5756703676
c09d1300-f7e9-4ea2-b7f2-bbb294b607f3,,,2,408787.57133394
60824449-dad7-4b29-8d74-3eab20682c2c,,,2,896580.7646759057
728bf91d-b875-4033-9445-dfa8f0ead95b,,,4,551615.0660288762
343e9090-0fe3-4552-9b9d-ba06b1ef2dd2,,,1,534510.1259801482
65bfac2e-ade9-48c6-9e10-f6c0c372e0f7,,,4,142523.87810289016
432fff43-d21b-4c63-adac-4c9a7279017e,,,3,422671.79626414465
8b00d151-822b-469b-86aa-4e366617ffe9,,,1,601650.209304009
a668f8e4-ff3c-48bc-8a78-dccfaf927006,,,3,854160.4427069955
a10055d8-2897-42a9-acb5-c61cfc465ca9,,,2,227843.6389270702
8975efd7-eae8-40ad-8d8e-fde3fc24b5f5,,,5,209636.7975518063
cf376648-6703-4236-9a4a-c8170afe102b,,,5,592598.4712245197
6d68eb07-4e9f-4a31-80cf-014252388f25,,,1,556865.7499853484
3f4cc79e-b286-4021-a679-22da18c8f46a,,,4,152554.76085785351
a70d3787-ffb4-4968-9016-f7473ba18365,,,5,98267.6979540508
a366afc9-729e-42a8-8451-2226ee42285d,,,1,463326.0271959733
cfcd4faa-d503-43b6-ac94-defff95ed545,,,2,150793.0700030223
33611706-9068-4f86-9d70-a707be0cbb0c,,,1,763950.2007194196
e3086d16-6855-4fdc-8a29-81bdba53b5d7,,,3,448413.3633129158
d334970a-cb18-4b8b-b4af-0319ff22d99b,,,2,518113.72923935315
73cdd969-5690-4a2f-8350-226280f0cc7e,,,5,144053.05122711437
f47c6be5-8538-4573-bd38-1efd83eef156,,,2,77848.54529716105
c0d305cf-739a-4a47-b99d-f4c0132119ce,,,4,310132.6503633384
6d02542b-30a0-49d9-9d20-9df17bb9a960,,,5,902237.3820787757
3f97bdcb-984c-4c9d-89de-d8eaf786179b,,,5,853208.3258367548
bdfeac02-c9a5-46eb-95a0-a635ba02bd08,,,4,397987.83258394373
05c015aa-e371-4eaa-8e47-f7a84185936d,,,3,499088.6327659725
22ade8b5-99b2-4ee6-9d4d-870490493b70,,,5,409778.94665940036
a3782dad-17d3-42ec-91a6-2f15f7dfff73,,,1,299960.2933719928
d09fa116-b48b-4fe7-bbbb-0b0145148353,,,3,854555.4365449139
ddd702b4-9ce3-4233-89b6-bef8ed158dd4,,,4,517819.38734263345
e3f38b2e-ac02-4eb5-b49e-6e1a978dbf06,,,1,674638.6073708101
6f694f6e-90cf-4010-bb75-8235423dfe70,,,5,382491.2584814578
f1f846db-873a-4d14-97c9-a2f83ce8653a,,,4,195321.66726109225
077a7603-d4af-40ca-99a5-a985a100ad11,,,1,718474.6962041958
6aea194a-a84b-46dd-81ef-1f615328b8a8,,,1,191815.24267339177
ca925ac6-1fc6-48f4-88b3-b6c11770f7f9,,,2,981917.1249323565
60cdd9be-7684-480a-aba4-7376674deed6,,,4,87487.14982720275
59d96f92-763c-4646-853c-15165ff7c8e7,,,3,725276.6503660375
f82da512-a304-486c-a340-b564bede1a66,,,4,109016.54334774625
932a4233-74c0-4d97-b0f5-ef54750ab73e,,,3,805319.5401912959
06fe4ff2-504b-48eb-92df-91fb0017f8c5,,,5,749137.0672525596
767a4baa-0890-4cef-b17b-580348969fca,,,4,313172.84975954844
5704cfb3-f309-4fa8-9536-48c07712868f,,,5,294576.5084591532
8f6c9e94-100d-4bd4-9e6c-e03ab1a35f88,,,2,135801.83313057816
2d4cf33d-44e0-4877-a50b-72004a382812,,,4,72938.37348841873
0618e6bb-0654-44af-a98f-a4a91e425301,,,5,536203.874163321
cd2ce15d-12cb-4d0a-ab8c-396009e1f17d,,,1,847825.9453707312
7cd86375-e4e4-49ee-a8cf-a9669b5a82d3,,,3,188181.60048886383
1b00fede-09f9-4f3f-9693-3709df700da1,,,2,485644.89850936143
23b1e41c-3572-4d74-92fb-1bf094490cf2,,,3,507652.3600500139
d851dfe0-6ce1-4bad-872c-76184f0cbd64,,,4,191401.8572489088
3fe8ac68-0c75-4f1e-85da-1060880a552d,,,3,448145.06556672533
04036bca-2ee6-4b3a-b7c6-067ab6ab10f1,,,5,215400.86577181736
4e5c9308-8505-4fd2-85e6-978182139cbe,,,3,181111.0906783692
5e078991-0d6a-4ece-922a-07ba7203ced8,,,4,681696.1788715426
cb1fd6c5-f43a-4c50-ba30-bf7d4cf6cc89,,,3,771815.2135782317
4049e719-8b1c-4ca6-b339-49f3f7e81da0,,,3,74368.36050351908
ded37d9c-c917-4bd7-a57b-6f8d9f60029e,,,2,799738.6273385718
12c78174-cbe2-4ba7-9913-20fa8fea429b,,,3,270912.0248155151
16fee835-0f5a-4894-a301-7f27470a6bef,,,1,510116.3335089423
68cb2781-488b-4da7-a5de-3767fb874277,,,1,213613.72998368772
5c6e6fc1-c53a-4ed6-bc78-75075a94eeff,,,4,480731.65236568573
116f851a-780a-4713-af03-a43bcfe4ed3b,,,2,550835.5456417908
526330bb-1907-4641-90f6-be3a1222eb95,,,4,258207.9503343524
849287cf-2338-4d27-b667-9d006dc81c6e,,,4,324610.3939186334
49fe4ad6-fc87-4624-97c3-3084cf1c9991,,,4,214814.74945793487
a7eb2c06-fa29-43f4-abd8-a403989800e6,,,3,957646.8036460523
c72d2115-2e4e-4f16-a36a-159301214770,,,2,180863.2869229904
6452849f-955e-400b-9156-3d507288167e,,,2,454559.6021611846
645b9df5-4241-4949-a842-eb3c4927e1c6,,,4,233333.13258519364
6ae06ebe-0b92-4041-84b3-537eaacaf765,,,5,544690.627065336
6aee3322-d34a-436c-b1c8-d6b139016b3e,,,3,930247.6144091486
352749df-0b22-4b44-95f2-ea59fd28a99a,,,2,464720.6410927118
0a16e82c-7688-4fa2-a107-4d9c3a702005,,,3,608189.4137776373
0a6427a6-917e-4543-9d38-3dd95f6dea57,,,2,767977.6455114249
f6ee98a0-ce5d-4ee3-a377-583871e3611e,,,1,711287.111771295
6c38c4dc-8b25-42ca-ab55-298330595fa9,,,3,584504.9524528377
e329209a-6110-49d2-ad2c-3f196bd1eed3,,,1,618651.1094116676
7ba44e3c-f449-4ac1-8cd9-eae2002e1ffc,,,4,563483.3225449994
a1d893f9-c3e0-4924-8184-10fe4249cc72,,,2,127819.61866655527
684d1fee-0108-4a58-9ab8-846e35244c16,,,2,775512.9637773574
4e61ecae-5d65-4570-90a3-9d6f592fefc5,,,3,904831.5703069881
2b38458c-8f80-4e1f-8cde-b761274e0e7d,,,5,965388.81149713
5016bc57-cdb3-4df2-88e6-3091fbe40c34,,,3,293273.2565286808
ddba78e1-ab69-4a7a-b430-541f4e4fef72,,,5,776210.1339177937
667035b6-3e6c-44c6-b991-c4250d1b2936,,,3,617193.1702989893
6cf24fb0-b60d-49ab-81c8-2fbd180a9fca,,,3,427801.2559089204
5e07b0ca-4c77-4809-bcf6-bb86a9ab52ea,,,4,83545.24864374826
1bda6ce5-1c61-4ead-8b2e-02609bea3690,,,4,111470.07966193318
4ef84ad1-62b1-46bd-96cf-bd5544669fb1,,,4,284532.6668527984
c0b01c2a-d6b1-459e-9e57-cb2f14111697,,,1,818756.3848884231
a315ed3c-7030-41a5-8f89-c4e8416b9c5b,,,1,719479.4012568477
9c39254c-35ca-45c7-a5d5-150a5ccd6f59,,,4,695829.5744631692
c0d924ae-6537-4270-a3d4-a9950618f03d,,,3,531718.2044569856
e2e3aa5e-e112-42f7-9f40-33138dcee23e,,,5,35473.10578289293
5b150cca-cf73-45b0-bc7f-c13c48fb9155,,,5,19430.39738193743
e1d44fc8-cf2f-4b2b-b499-5faed7daa34e,,,4,688856.9144104916
9e29f0f0-347a-42d2-ab49-cd49e402f790,,,2,36243.43220703538
fbd26936-22c7-443f-a6a5-c0f63cc87e26,,,2,17033.25695571945
859fba77-0b3c-4a49-afe3-bcf0666c7a38,,,1,695220.675893012
92b563b8-a50a-4368-a7a1-dd588af25751,,,3,744072.6054128939
f77d477f-fab9-4526-b3eb-6684d2747bcf,,,5,763810.6229095237
e8b83efc-946d-43c1-b9f3-8b62e5cde592,,,3,251753.34831639816
db173d8e-8a8a-4e43-95d3-893016fdb9eb,,,1,71372.64997258106
48585a8c-35a3-4e9a-8a2b-01bcd5df6b4f,,,2,105676.49897035412
9402b68e-970b-419a-9ece-f9eb4c62af2f,,,1,900373.1760261215
b2f2330d-c0d9-4d74-bb08-07b8b835c349,,,5,224966.5359830297
9b5e3f0d-7c89-4e1b-a96c-8e79b2776d62,,,1,232473.32068010102
ec54d66f-03da-4d6e-8d38-42dbecd65a9c,,,5,305227.27995454456
9eff290b-bab3-4135-9c78-997c6601c15a,,,4,425636.3508020494
2158d76e-cd78-4ae3-a103-47ac87314416,,,4,700637.4975701757
cab9c79c-5e75-4a0b-8943-0776c3c1658d,,,5,225461.0055809173
30338718-ee36-4aa8-871e-78d6c17713d0,,,1,382346.13951671775
e49c8c8a-8604-4dae-9535-e1e4299e03a4,,,3,504507.3351309477
dc7d8859-4aaf-4246-aa4d-7078d71f0b2c,,,5,213488.2438241915
50e019e3-ccbd-4311-9a79-a9877c9a8ddb,,,3,713365.4294844007
7c352289-785b-4275-8748-d3166b4d0b2f,,,4,257559.12200087766
e35d8f87-6408-4ccd-a7ea-71765e862dfa,,,3,617607.967000384
547fb9d9-8cdd-4d20-99b2-87e3d56e3cc3,,,3,175453.42179247882
af312a40-4352-42db-a00d-7563a837fbd6,,,2,282044.93711582053
bf966787-7ceb-41ef-8c04-02aa4d06ed37,,,3,604767.8371437184
c76bb733-92d5-48df-9f36-d4ccd1a56897,,,3,764318.2047304838
937809cd-eeab-4c17-b333-8dcf2ce20016,,,5,520054.28497423
80955d66-3d90-4bd2-b1fd-65cd3860de3a,,,2,762952.4073447725
50610e60-1cc4-4f0e-b982-b4b4c9feeaab,,,4,555457.857648289
3a3fe306-3a77-4ea8-b692-5feea7a7eaea,,,4,905312.2803275349
07224596-256f-40e7-8529-86b3b6ceebb5,,,3,408203.94790916686
8b2511f1-fb64-4959-a5ec-2af7c1f00dba,,,5,646807.720582098
8dbcca77-ecd4-4928-a6c7-3c25fa495c61,,,3,133415.81415161234
ca62939c-de17-4b3b-a305-b95d39325bd7,,,5,307094.6455837322
8573c983-3bfb-4ff6-a267-ac6a6df3f19b,,,4,954979.8831655711
2c1ed2ef-b488-420e-897e-26a4a59b8ea8,,,5,824163.0753849288
1cb0eab6-1832-4485-83bb-5631a149104f,,,1,866559.0599849105
9a14171e-7ec9-479a-a3ef-9798b21086b1,,,4,630801.0912246521
6fa3d68f-c592-41d9-975e-8cd9ee9635b5,,,3,360784.78586203087
4d4e017f-f145-49ab-92d9-dbe4bcf35e64,,,5,492570.23898572667
9c1f3d76-7f83-4c86-9546-900a3463bec0,,,3,8311.13027533167
dd36e58b-1ffd-4cfa-975d-978d276b5548,,,2,890401.0858008193
e53f3c52-157f-4d6b-9072-508405157a9e,,,4,427346.5976688652
9a603a65-60f9-4ada-916f-cd232b7c9b5b,,,1,369428.79867053113
8de2bb3b-3166-43ff-9d79-6658328eb257,,,1,498480.53073994844
efb3c845-a07a-495e-99fd-b11144725575,,,4,274719.29601552524
79726a2f-32c3-4390-b361-ae6fbee1fb4f,,,5,841936.3569328777
329e1902-d8e7-4a75-9c51-f945f622d876,,,1,688382.8090371203
5ebd9aef-81c6-4c09-b140-d0dce41c9728,,,2,91014.31793010564
5655324f-1250-4acf-b585-fafc257d871d,,,3,448356.9360117998
d2090630-f8db-44d7-9f36-f8d7bd83066a,,,4,830253.4661937682
7ff39321-9524-48d1-851a-997d3f465e78,,,4,947734.8291601804
d94dd64a-376b-4c22-96fb-dad77a5fef3e,,,3,758663.7462558153
96c3406c-c615-4cc2-8226-395768561977,,,2,628021.4930678474
b56e4111-1c46-42b1-aa3c-b0fcade97c3f,,,4,702440.5877035096
fc870df1-e602-4d21-819a-874d5e7a16fc,,,3,438358.3301778697
4dbb4d29-1711-47de-9cf0-48dfac2d0624,,,5,855070.5421283287
c8f31bdf-cea9-43d9-a4bf-e54a4423eb68,,,4,47252.5041598152
6e3b0e3a-81c2-4da1-bbae-024ec60d95d6,,,5,346300.756699256
eebdba50-9248-4cd8-930d-c811ac62b959,,,1,219598.81063328602
6ce83056-bb23-4ac0-a9fd-e7bfea55078c,,,5,669943.5415645406
2808d1f2-7177-4b24-b393-ea964269dfa0,,,5,170525.37641636314
a90bdc6e-a51b-4e1a-9c93-195ff7c4c3b8,,,1,678126.0925213982
2d4cedb3-5510-4c6d-b3e4-22471935b818,,,2,645855.8602733351
40c102e5-0d4d-4745-a807-53bb83fc99a6,,,5,429655.11087983096
304ebd24-772c-42d6-af28-3eed6ac6707f,,,4,414001.81477143144
c2177dae-8fba-4246-9d15-bf393cd45e76,,,1,395813.1091039601
8da1c94c-98ea-4542-82da-c0dd64a1b011,,,5,285730.3427102871
3e3b2952-0bc0-49c0-b641-25565cd65e3c,,,2,617561.5994332253
eeb756b6-1eb8-4771-8410-052dbf97a10e,,,1,966987.313511555
77423595-20e1-4d30-bbae-2f31ae70b8da,,,1,51075.66272079986
fc0be63e-2c48-49e4-afa7-fd3e35a9748b,,,3,92800.99149695625
03b51697-3686-4206-a6c7-2b332659cb2a,,,4,665170.4372240155
cdce4d47-4197-4a68-96b7-ae65c482e0b1,,,3,447650.965895568
aab118f6-4c01-4731-a29b-c3a16837cbd5,,,1,284962.1807727944
aab49266-3a2d-4292-862f-076c12f98f2f,,,2,109788.37342416018
8e24206d-5ec0-4a41-8d4c-a4c8fcee74be,,,3,672308.588451244
7ec2066a-c630-480e-b138-3b9de8aaffe7,,,2,225684.90998347697
0cb29d96-f9bf-4d88-ac30-6a8f83b21a9f,,,3,241720.96575409774
048208e7-dc6f-4019-af96-7d734178497d,,,1,859403.5857242061
fe1d1670-7141-4446-9160-11000d945a7e,,,5,958661.4876689387
65d289f8-818a-4efe-9c3a-fb232176e140,,,5,496159.8203588129
98acdca9-f5f1-476b-ab32-0ab8d3ffdecc,,,1,696104.2540243545
d4e0d7a0-47f2-4d62-91ef-5a60ed385bc9,,,4,505645.22977124463
9efc7061-ac10-4044-b467-8abd7078cb96,,,4,968600.2537660114
0215a499-6db5-465f-9f7c-aa892a6edfb4,,,2,902072.2359603052
fa6392c4-b3d3-4265-8a01-37bc6cfdd888,,,3,147217.6394304381
d7f013de-5f3a-4814-9b27-5ebbdc105949,,,1,847493.415685418
7b162354-1965-4a13-a07f-9ebcba6097e6,,,2,173268.98771262445
e895a540-f219-4dcf-a91b-0eecf237f9b9,,,1,87459.60999117889
22f01326-d03d-4b86-b67c-7fe6458e1598,,,4,314241.06037095346
9ba6d758-6893-43ab-b980-3d21898ca090,,,1,359114.14395343215
d171c2bb-27ea-453f-9a27-291f5b671588,,,5,541796.4059894818
770a2734-675c-4a32-bfb5-d740d3566f47,,,2,480924.30710251536
036ec4ca-4b16-46a2-aeb4-07c91ffa703a,,,1,193072.23412246487
2eeef570-5dac-47fa-a1fc-2e672c8d8e32,,,3,497288.9782519133
2c0712d3-1201-4d0d-93ce-fe5581dc335f,,,1,305121.0916811854
1e3d170e-bcd7-4d92-b18c-37e7ed1fbb9c,,,2,9224.055726763205
6d6e6a4c-0809-4757-a3c0-1e5b67f80202,,,5,53237.83543536551
8c530057-2537-4a30-865a-f8895c65472a,,,1,442760.256124353
309f7ef0-2eff-4df2-bd9c-c147d28de291,,,5,985019.3922090817
2b534ef4-fa5b-4d11-9463-6bb61f1b67e7,,,5,537576.8305950433
d8730c3e-dd8f-471b-9a13-a0396bc10eaf,,,1,101073.0533520092
06bae922-39db-4c45-8f4a-e8908edaaa9b,,,5,70650.56452085328
57522b7d-e8fc-4343-9a18-9889bf76d1c2,,,2,342458.059876577
9c50ebc1-bbdd-4655-9f89-4a34bb6d22f3,,,4,706898.9100567566
e41475f8-f3a7-442c-920f-93a79e626731,,,3,566442.2271418079
84a7d7e1-e541-4659-95b9-82dea0b96a20,,,5,184585.28970593432
105611a0-e9cf-4cc1-b534-9a8351adb6c6,,,3,578731.314480552
ac377f5c-d55f-4060-bca2-a4ae7b69c115,,,3,149704.7191855722
c43481cf-8799-4707-83cb-9928bbd3ad08,,,3,999138.3320292671
c25da0bb-8126-4747-863c-ea51878a1cf8,,,5,609311.7250472645
efdfd4b0-b32b-4faf-b811-4b7b2fed9a1d,,,5,666933.1370022463
e41b65ad-7bc3-4513-beae-8feff38b45b1,,,1,708611.915612002
ba9a2ce9-c8b4-4fd8-8b43-cee319ded6ba,,,5,572137.5391165331
f46d514b-7c32-4d21-aa08-6c272b493a91,,,3,59212.23430366292
6dc60d73-c25c-4931-89af-f204d50816ce,,,3,548323.9748467797
2ce6de34-2451-4f23-9fe6-8773924cfb7a,,,4,146760.2496535642
1943218e-7369-4f51-84e3-0e22d5c02bcb,,,3,775980.4015544248
bc86fa9a-935c-4010-8f69-64877f07bc15,,,3,68346.65301976888
6cd9ea77-b58f-4d1e-88af-1a1448a07880,,,5,923761.6252838592
a8c950da-5c08-48f1-b49c-1d5a67e29e27,,,5,755347.6714431294
9f994d89-9860-4bc9-a106-9d7e12df6727,,,1,844438.1520880299
7df011bb-8c7a-40a0-9288-133f27efffb3,,,3,886804.981597732
e9a2d4ea-2f74-454f-becf-2014c6b3e554,,,3,474298.92698938143
181472d5-5a17-4611-9ae6-25f0d5b9a6db,,,1,836989.9657377806
ebfb719b-9c5c-4d24-a3b3-2ff48c0fe6e8,,,4,743028.0462588981
debcf990-12a5-437a-ad6d-a9de50dac1ae,,,4,20780.92306558232
ec01e451-f3ab-4e7a-a113-24416a643606,,,1,829991.1282366026
6a1b369f-4928-4984-be9c-f0953ab29149,,,3,480329.6789504192
316c347d-55d2-431a-bb16-9843a2dcad1b,,,4,718853.6127825658
fe2dff1f-41bd-4325-81d6-f0da656efc4f,,,1,281227.84394226095
ac801536-565b-43bf-b454-ae7a97b35eaa,,,4,355019.7046625967
6cf342e7-4c5b-4731-83d2-5549b54a9273,,,3,117948.69331593085
ccf3e98e-3e9f-4c66-ba9d-bdbe42276129,,,5,793329.0636323732
2c3fccdb-1a39-42b4-ae31-b6a512368e59,,,2,822623.221563695
3cc98957-6429-4fd0-913a-110bf6b8f7ec,,,4,195157.74778547016
a336848a-e1d5-4a3d-98a6-61bc46881de4,,,1,830982.7362002835
6e04770c-c14c-4468-8f9c-03a1c3ad0bda,,,2,102159.6904005073
94bcada6-fc99-434a-8ef0-207518786cc9,,,1,85126.60877901997
96ae1cce-3bf5-4ec7-8825-f2dca06405ee,,,4,58393.87196329136
7b95f1bd-2af8-49a7-96db-953a310169b9,,,4,790963.4674210019
6154eff7-eceb-4f2c-82d3-18cafadbb1f5,,,2,507546.77434938436
8aa1bcd7-26e1-4ff6-8962-8e741848be9c,,,2,222649.06053618673
6ad4a34a-7c27-4258-ab9e-6934813d9f94,,,4,938042.2752369453
85c901dc-c662-48e5-973e-9b317be05808,,,4,53461.55565009157
46905ebd-1114-41fa-90e3-87b110573b72,,,4,986933.093707978
093c6fa2-358d-42bf-99c7-48b500dff30d,,,3,759792.6381919
96dcbee9-0cf8-4599-a027-16849f4af1b1,,,3,529745.1467281675
b4e30455-3c0f-481d-858f-949bba171b31,,,4,830937.5569914865
1834ca23-8182-4b33-ae2a-814206b4cc0e,,,3,267468.11477567547
e98c4a27-d7a8-4d44-a804-994b222ecda4,,,4,165191.4102281609
1b44d13c-cba4-4ea3-9968-c2bfb1d5242f,,,2,556007.4930448849
48e1732a-51f4-4114-b058-6360509cc1e5,,,5,518269.20917723235
b6838738-5b15-43f4-b5fb-f25308faa157,,,5,989416.5573649025
ed32ae60-e045-4804-bda6-37ba49279046,,,3,736668.9387971655
10d1d525-8603-49fd-87e6-5bcf6995b0c0,,,1,24019.46066311414
9ba01c1d-6b34-4257-993e-537f467aee86,,,4,983164.6295577221
ce039932-4f6b-4f0e-a19b-c10a13053f77,,,1,668669.6856052207
034169f2-805d-464d-b361-3cdccedf838f,,,5,968017.6031605842
6cd164d3-f622-47ee-b340-fe449cc1a4a3,,,2,617633.7869786579
d8deb310-a169-4224-a0f6-7a50286daabf,,,3,12802.978553813606
a8080e40-3d41-458b-b056-fae14d1b093c,,,3,756188.8688755445
2697262c-3d4b-4f3c-923d-3ffcdd0868e3,,,1,701402.0609603194
e4b58fab-420f-4948-ad30-b854751d419a,,,2,832496.6648954145
a785fc4e-b3bf-40ae-9621-9e1b58d84af7,,,3,36875.39790191176
b0597bbe-ddc0-4be2-ae2e-a043f6b590b2,,,2,284130.3642331836
829943ea-a16f-4f6f-81b6-34d302e83873,,,3,71998.10292821335
2bc35ecf-4712-4cde-9cd6-33b5bb691ea4,,,1,488298.8403505515
a8e96dfa-8064-46f7-aedd-6323448b60fc,,,2,978746.8189302845
7b215fc9-cbc5-4f56-bd9d-6e8d465fbb51,,,3,649101.8770423484
95344e4f-5b4c-48a7-b01e-9cd2cba080f3,,,1,327534.293406464
5f55c568-c063-4dac-ad74-528d3eee89d3,,,5,208386.2651161844
f6e7985c-36bd-444f-a9c7-7c7d603130ce,,,5,78251.80583111655
